id,num_recipients,school,school_type,state,zip_code,avg_disbursed_loan,zip_median_household_income,degree_length,room_and_board_price,in_state_tuition,out_of_state_tuition,early_career_pay_estimate,mid_career_pay_estimate,stem_percent,total_enrollment,american_indian_alaska_native_enrolled,asian_enrolled,black_enrolled,hispanic_enrolled,native_hawaiian_pacific_islander_enrolled,non_resident_foreign_enrolled,total_minority_enrolled,two_or_more_races_enrolled,unknown_enrolled,white_enrolled,women_enrolled,county_name,county_labor_force,county_employed,county_unemployed
747,984,CARLOW UNIVERSITY,PRIVATE,PA,15213,2582.413037370048,22832,4 Year,11442.0,29454,29454,,,,2201,6,29,388,43,2,8,531,63,243,1419,1943,Allegheny,634199,587635,46564
748,416,CHAMPLAIN COLLEGE,PRIVATE,VT,5401,3250.2091552857864,37480,4 Year,15354.0,41010,41010,51100.0,88400.0,14.0,3585,15,54,97,137,2,35,508,203,644,2398,1495,Chittenden,94608,89890,4718
749,196,BEULAH HEIGHTS UNIVERSITY,PRIVATE,GA,30316,2643.79399499583,43474,4 Year,6000.0,9880,9880,,,,673,1,87,482,12,0,14,582,0,48,29,380,DeKalb,363973,324087,39886
750,120,ALVIN COMMUNITY COLLEGE,PUBLIC,TX,77511,1146.9397849462366,53940,2 Year,,1998,4818,,,,4837,32,246,505,1485,18,0,2287,1,73,2477,2722,Brazoria,155443,142179,13264
751,583,PRATT INSTITUTE,PRIVATE,NY,11205,4707.193120745253,42760,4 Year,12622.0,51870,51870,,,,4690,11,627,214,444,11,1263,1365,58,142,1920,3258,Kings,1172462,1055400,117062
752,557,NORTHCENTRAL TECHNICAL COLLEGE,PUBLIC,WI,54401,1660.2258529553098,44984,2 Year,,4026,6039,,,,4377,38,267,56,97,8,0,510,44,248,3619,2673,Marathon,73558,66842,6716
753,1342,MIAMI DADE COLLEGE,PUBLIC,FL,33132,2226.926310326933,51784,2 Year,,3547,12075,,,,66046,47,655,10722,44870,41,3388,56561,226,1927,4170,38323,Miami-Dade,1229381,1085051,144330
754,1059,HENDERSON STATE UNIVERSITY,PUBLIC,AR,71999,2454.271541366289,-,4 Year,7504.0,8436,10086,42900.0,79800.0,5.0,3627,7,23,846,147,0,38,1175,152,3,2411,2060,Clark,10366,9526,840
755,4,GWINNETT COLLEGE,PROPRIETARY,GA,30047,1750.0,69593,2 Year,,9850,9850,,,,325,0,15,211,33,0,0,259,0,0,66,292,Gwinnett,419533,380264,39269
756,317,SEATTLE PACIFIC UNIVERSITY,PRIVATE,WA,98119,1867.5127556398904,62385,4 Year,11796.0,42939,42939,53600.0,103400.0,9.0,4217,19,430,152,334,11,155,1238,292,142,2682,2853,King,1097736,1005539,92197
757,1,KENTUCKY MOUNTAIN BIBLE COLLEGE,PRIVATE,KY,41385,1616.6666666666667,21696,4 Year,5050.0,9460,9460,,,,84,0,0,0,0,0,6,0,0,0,78,45,Breathitt,4554,3933,621
758,1727,CARDINAL STRITCH UNIVERSITY,PRIVATE,WI,53217,3294.0718547986075,95150,4 Year,8440.0,29998,29998,47000.0,82500.0,2.0,3811,18,76,842,293,8,121,1308,71,129,2253,2453,Milwaukee,476599,429808,46791
759,300,BUTLER UNIVERSITY,PRIVATE,IN,46208,2816.3924388740497,32944,4 Year,13830.0,41120,41120,51800.0,99300.0,9.0,4848,8,119,182,146,0,139,546,91,157,4006,2877,Marion,452930,406386,46544
760,303,PENSACOLA STATE COLLEGE,PUBLIC,FL,32504,1574.740168539326,47255,2 Year,,3137,12593,,,,10317,79,276,1559,578,40,34,3111,579,114,7058,6228,Escambia,138672,125154,13518
761,53,COLLEGE OF THE OUACHITAS,PUBLIC,AR,72104,1368.9595141700404,37615,2 Year,,3680,6530,,,,1444,5,6,181,55,1,1,290,42,4,1149,861,Hot Spring,14225,13051,1174
762,431,PFEIFFER UNIVERSITY,PRIVATE,NC,28109,2145.2413652986597,81250,4 Year,11226.0,30234,30234,44200.0,78000.0,4.0,1784,6,24,460,57,1,92,568,20,165,959,1148,Stanly,29162,25356,3806
763,157,UNIVERSITY OF THE SOUTHWEST,PRIVATE,NM,88240,2940.066384180791,43901,4 Year,8220.0,16000,16000,,,,1009,21,10,242,209,4,3,486,0,179,341,659,Lea,26101,24123,1978
764,1186,CHIPPEWA VALLEY TECHNICAL COLLEGE,PUBLIC,WI,54701,2028.9286398467436,50662,2 Year,,4364,6377,,,,6074,36,206,78,108,10,0,520,82,546,5008,3416,Eau Claire,57161,53258,3903
765,53,HOLY CROSS COLLEGE,PRIVATE,IN,46556,2352.5301886792454,29671,4 Year,11500.0,30820,30820,48100.0,87800.0,0.0,520,2,8,49,56,1,30,134,18,5,351,180,St. Joseph,130450,115758,14692
766,22,SIMMONS COLLEGE,PRIVATE,MA,2115,6072.294117647059,26552,4 Year,15200.0,40800,40800,,,,4802,11,264,302,278,2,110,975,118,467,3250,4408,Suffolk,393897,364690,29207
767,500,EDISON STATE COMMUNITY COLLEGE,PUBLIC,OH,45356,2410.317863397548,42062,2 Year,,4699,8608,,,,3042,17,29,107,41,0,1,241,47,107,2693,1950,Miami,54478,48423,6055
768,48,O'MORE COLLEGE OF DESIGN,PRIVATE,TN,37064,2239.4821428571427,72798,4 Year,,29880,29880,,,,172,3,8,9,6,0,0,26,0,18,128,148,Williamson,94512,88189,6323
769,516,MID-STATE TECHNICAL COLLEGE,PUBLIC,WI,54494,1658.2841151385928,48890,2 Year,,4026,6039,,,,2779,18,79,29,47,2,0,225,50,47,2507,1635,Wood,39985,36337,3648
770,362,EDGECOMBE COMMUNITY COLLEGE,PUBLIC,NC,27886,1901.698113207547,34307,2 Year,,2757,8901,,,,2552,15,7,1594,69,4,0,1725,36,32,795,1877,Edgecombe,25579,21591,3988
771,27,PHILLIPS COMMUNITY COLLEGE OF THE UNIVERSITY OF ARKANSAS,PUBLIC,AR,72342,1824.790909090909,27296,2 Year,,2910,4740,,,,1796,5,5,869,39,3,0,922,1,22,852,1123,Phillips,8572,7699,873
772,114,UNIVERSITY OF GREAT FALLS,PRIVATE,MT,59405,2503.220397579948,40584,4 Year,9200.0,25318,25318,,,,1117,19,24,23,92,5,27,182,19,56,852,784,Cascade,38471,36059,2412
773,784,NORTH CENTRAL TEXAS COLLEGE,PUBLIC,TX,76240,934.3233176061584,46842,2 Year,3970.0,2730,7980,,,,10169,63,213,933,1990,18,127,3521,304,42,6479,5866,Cooke,19568,18137,1431
774,598,BELMONT UNIVERSITY,PRIVATE,TN,37212,3991.5494287133633,50531,4 Year,12120.0,34310,34310,47300.0,80900.0,3.0,7244,16,157,318,300,7,91,1029,231,390,5734,4478,Davidson,342568,314127,28441
775,186,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,PUBLIC,TX,77030,3933.2898305084746,75968,4 Year,,6380,27710,,,,4556,8,692,365,695,8,570,1872,104,192,1922,2934,Harris,2067209,1894670,172539
776,370,DAEMEN COLLEGE,PRIVATE,NY,14226,2594.4675958188154,59574,4 Year,12915.0,28580,28580,,,,2800,8,59,269,132,5,36,488,15,242,2034,2048,Erie,466015,426603,39412
777,249,SAGE COLLEGE,PROPRIETARY,CA,92557,1186.3681672025723,60901,2 Year,,9400,9400,,,,407,0,12,20,128,7,0,213,46,4,190,378,Riverside,977784,839147,138637
778,1168,MARYWOOD UNIVERSITY,PRIVATE,PA,18509,3272.6564732142856,42376,4 Year,13900.0,34910,34910,,,,3056,0,46,65,143,4,160,294,36,379,2223,2121,Lackawanna,106644,97365,9279
779,713,GENESEE COMMUNITY COLLEGE,PUBLIC,NY,14020,920.4096272710244,41948,2 Year,8720.0,4640,5240,,,,6876,53,47,410,261,1,113,901,129,639,5223,4361,Genesee,31762,29163,2599
780,614,TUSCULUM COLLEGE,PRIVATE,TN,37743,2497.7883625128734,37188,4 Year,9190.0,24860,24860,,,,1921,14,7,221,40,2,42,296,12,201,1382,1055,Greene,31031,26983,4048
781,380,MARION TECHNICAL COLLEGE,PUBLIC,OH,43302,1161.7309644670052,38279,2 Year,,5282,7202,,,,2468,12,17,141,39,0,0,259,50,50,2159,1463,Marion,30301,26970,3331
782,1582,CENTRAL OREGON COMMUNITY COLLEGE,PUBLIC,OR,97701,1383.9952411853774,53966,2 Year,10770.0,4938,13218,,,,6312,112,79,35,561,25,0,977,165,830,4505,3433,Deschutes,81567,70190,11377
783,108,BERKELEY CITY COLLEGE,PUBLIC,CA,94704,1895.1301369863013,33066,2 Year,,1432,9622,,,,6321,18,1014,1167,1568,25,72,4243,451,304,1702,3488,Alameda,782680,695343,87337
784,693,TEXAS A&M INTERNATIONAL UNIVERSITY,PUBLIC,TX,78041,2072.8441183010896,41614,4 Year,8320.0,8640,22260,,,,7554,5,53,47,7024,3,237,7149,17,16,152,4440,Webb,105189,96457,8732
785,634,UNIVERSITY OF MAINE,PUBLIC,ME,4469,2813.509703196347,-,4 Year,10418.0,11170,30970,52000.0,95000.0,24.0,11286,133,144,212,241,2,546,993,261,1054,8693,5754,Penobscot,79325,72360,6965
786,662,LIPSCOMB UNIVERSITY,PRIVATE,TN,37204,3346.611383442266,62818,4 Year,12652.0,32144,32144,49000.0,84800.0,12.0,4489,4,119,371,225,4,72,789,66,293,3335,2792,Davidson,342568,314127,28441
787,86,SAN BERNARDINO VALLEY COLLEGE,PUBLIC,CA,92410,1898.5177865612648,30538,2 Year,,1420,10120,,,,12965,27,571,1596,8435,44,33,11099,426,47,1786,7382,San Bernardino,891422,767935,123487
788,401,EVANGEL UNIVERSITY,PRIVATE,MO,65802,2290.611719025768,33302,4 Year,8522.0,23296,23296,,,,2006,16,36,83,94,0,10,290,61,147,1559,1117,Greene,144128,132202,11926
789,53,RANGER COLLEGE,PUBLIC,TX,76470,1516.7201834862385,32209,2 Year,4231.0,3065,5765,,,,2031,9,0,130,344,14,47,619,122,4,1361,1166,Eastland,8124,7419,705
790,959,ESTRELLA MOUNTAIN COMMUNITY COLLEGE,PUBLIC,AZ,85392,1738.9265354099325,64439,2 Year,,2580,9810,,,,9164,108,353,803,4322,19,19,5809,204,398,2938,5438,Maricopa,1923669,1741749,181920
791,96,EAST LOS ANGELES COLLEGE,PUBLIC,CA,91754,2311.3135011441645,51164,2 Year,,1404,8934,,,,36012,67,3461,1476,24235,62,713,29427,126,3552,2320,17706,Los Angeles,4940672,4318722,621950
792,22,NORTHWEST KANSAS TECHNICAL COLLEGE,PUBLIC,KS,67735,1726.1849710982658,43048,2 Year,4850.0,8300,8300,,,,647,0,3,35,89,3,13,150,20,0,484,214,Sherman,3154,3006,148
793,171,GOLDEY-BEACOM COLLEGE,PRIVATE,DE,19808,2393.156918687589,68678,4 Year,6400.0,24300,24300,49800.0,86900.0,25.0,2012,4,55,215,28,0,1279,328,26,10,395,869,New Castle,272650,249470,23180
794,169,NICOLET AREA TECHNICAL COLLEGE,PUBLIC,WI,54501,1556.9484536082475,44722,2 Year,,4404,6437,,,,1139,44,10,5,14,0,0,105,32,0,1034,724,Oneida,19067,17161,1906
795,477,OAKWOOD UNIVERSITY,PRIVATE,AL,35896,2830.838952972493,-,4 Year,9312.0,16720,16720,43500.0,78800.0,16.0,1939,11,9,1629,47,0,149,1696,0,66,28,1103,Madison,169944,155994,13950
796,165,CONVERSE COLLEGE,PRIVATE,SC,29302,2502.894661921708,54462,4 Year,10930.0,18690,18690,39000.0,71000.0,8.0,1389,0,4,100,56,0,17,198,38,502,672,1273,Spartanburg,133003,117019,15984
797,167,LASELL COLLEGE,PRIVATE,MA,2466,2712.537333333333,110242,4 Year,15400.0,36000,36000,,,,2070,10,37,166,157,2,123,425,53,65,1457,1367,Middlesex,825858,770355,55503
798,65,AGNES SCOTT COLLEGE,PRIVATE,GA,30030,2330.9521126760565,66920,4 Year,12330.0,41160,41160,46000.0,83600.0,26.0,873,1,41,288,78,2,104,462,52,23,284,867,DeKalb,363973,324087,39886
799,394,MURRAY STATE COLLEGE,PUBLIC,OK,73460,1847.9512658227848,33588,2 Year,6800.0,4820,10970,,,,2473,293,8,100,178,2,162,816,235,30,1465,1693,Johnston,3736,3364,372
800,95,EASTERN WYOMING COLLEGE,PUBLIC,WY,82240,1916.4019607843136,41787,2 Year,6320.0,3096,7608,,,,1704,18,10,18,126,6,2,195,17,1,1506,956,Goshen,7456,7062,394
801,38,CINCINNATI COLLEGE OF MORTUARY SCIENCE,PRIVATE,OH,45224,2221.170305676856,45195,2 Year,,20475,20475,,,,85,0,0,8,0,0,0,8,0,0,77,57,Hamilton,414321,373434,40887
802,409,MIDDLEBURY COLLEGE,PRIVATE,VT,5753,5001.50457390467,54245,4 Year,15530.0,54450,54450,60400.0,109800.0,19.0,2533,7,170,73,220,0,272,588,118,39,1634,1311,Addison,21257,19973,1284
803,901,HOLMES COMMUNITY COLLEGE,PUBLIC,MS,39079,1139.1363636363635,23009,2 Year,3080.0,3110,5690,,,,5798,7,48,2722,55,1,1,2877,44,91,2829,3826,Holmes,6842,5535,1307
804,7,VANDERCOOK COLLEGE OF MUSIC,PRIVATE,IL,60616,2561.6096654275093,43085,4 Year,13192.0,28434,28434,,,,176,0,17,11,27,0,2,60,5,5,109,81,Cook,2640576,2350480,290096
805,654,TRINITY VALLEY COMMUNITY COLLEGE,PUBLIC,TX,75751,1320.8519599666388,39109,2 Year,6590.0,2640,5970,,,,4983,24,28,852,353,3,10,1900,640,76,2997,3057,Henderson,34802,31722,3080
806,1,FORT VALLEY STATE UNIVERSITY,PUBLIC,GA,31030,5863.666666666667,35131,4 Year,8372.0,6664,19740,,,,2594,4,3,2372,31,1,15,2444,33,3,132,1607,Peach,12958,11373,1585
807,49,MISSION COLLEGE,PUBLIC,CA,95054,1265.7256097560976,115344,2 Year,,1572,9312,,,,8435,11,3733,326,2166,46,167,6635,353,153,1480,4643,Santa Clara,926868,828008,98860
808,754,WENTWORTH INSTITUTE OF TECHNOLOGY,PRIVATE,MA,2115,2501.425250795204,26552,4 Year,14190.0,33950,33950,62700.0,112700.0,39.0,4558,10,285,212,155,0,274,909,247,583,2792,886,Suffolk,393897,364690,29207
809,66,MILES COMMUNITY COLLEGE,PUBLIC,MT,59301,1645.8075,41359,2 Year,6280.0,4230,8820,,,,420,17,5,15,7,0,8,45,1,0,367,260,Custer,6407,6121,286
810,25,SOUTHERN WEST VIRGINIA COMMUNITY AND TECHNICAL COLLEGE,PUBLIC,WV,25637,1555.3358778625957,31406,2 Year,,3672,5761,,,,1859,1,5,19,3,0,0,38,10,99,1722,1200,Logan,12675,11388,1287
811,255,GODDARD COLLEGE,PRIVATE,VT,5667,4067.862262038074,53467,4 Year,1698.0,16586,16586,42700.0,76900.0,0.0,538,2,10,19,24,2,0,66,9,61,411,376,Washington,35143,32995,2148
812,312,KIRTLAND COMMUNITY COLLEGE,PUBLIC,MI,48653,1494.417190775681,38287,2 Year,,4170,8130,,,,1773,21,11,18,31,2,1,103,20,93,1576,1078,Roscommon,8556,7172,1384
813,342,KLAMATH COMMUNITY COLLEGE,PUBLIC,OR,97603,1325.3810391978122,46439,2 Year,,5496,8714,,,,1343,67,23,19,167,7,9,283,0,121,930,782,Klamath,31345,27262,4083
814,304,COLLEGE OF SOUTHERN MARYLAND,PUBLIC,MD,20646,1452.2476489028213,99547,2 Year,,3825,8580,,,,8411,42,224,2155,491,27,34,3361,422,154,4862,5129,Charles,78337,72775,5562
815,5275,UNIVERSITY OF TEXAS AT AUSTIN,PUBLIC,TX,78712,3261.7879171613245,-,4 Year,10804.0,10606,37480,,,,51313,96,8324,1961,9836,59,4863,21852,1576,530,24068,26064,Travis,576411,537174,39237
816,76,LOS ANGELES MISSION COLLEGE,PUBLIC,CA,91342,2241.4728260869565,61648,2 Year,,1404,8934,,,,10191,15,489,341,7755,6,94,8712,106,216,1169,6128,Los Angeles,4940672,4318722,621950
817,59,NORTH CENTRAL KANSAS TECHNICAL COLLEGE,PUBLIC,KS,67420,2016.27815468114,47518,2 Year,5815.0,3930,3930,,,,819,13,6,10,15,0,0,48,4,1,770,321,Mitchell,3875,3692,183
818,160,LYCOMING COLLEGE,PRIVATE,PA,17701,2719.8230897009967,35071,4 Year,12568.0,40315,40315,,,,1353,2,13,95,60,0,61,204,34,63,1025,724,Lycoming,59284,54149,5135
819,317,NEW RIVER COMMUNITY COLLEGE,PUBLIC,VA,24084,1613.7465051258157,43639,2 Year,,4697,10703,,,,4585,12,82,246,117,7,53,581,117,32,3919,2356,Pulaski,17011,15083,1928
820,280,LENOIR-RHYNE UNIVERSITY,PRIVATE,NC,28601,2428.189939288812,44430,4 Year,12510.0,36400,36400,46400.0,86300.0,7.0,2050,12,30,266,60,1,37,421,52,79,1513,1281,Catawba,78163,68058,10105
821,652,WORCESTER STATE UNIVERSITY,PUBLIC,MA,1602,1436.2090562109647,59964,4 Year,12262.0,10161,16241,,,,6350,36,239,400,504,3,63,1320,138,453,4514,3920,Worcester,420308,384217,36091
822,97,MITCHELL COLLEGE,PRIVATE,CT,6320,2562.6630727762804,45584,4 Year,13000.0,33200,33200,,,,778,14,16,109,90,1,9,256,26,15,498,375,New London,143832,130327,13505
823,652,MISSOURI BAPTIST UNIVERSITY,PRIVATE,MO,63141,2857.233426704015,106285,4 Year,8720.0,27124,27124,,,,5322,13,50,378,98,1,43,619,79,1254,3406,3368,St. Louis,532792,485674,47118
824,770,LOYOLA MARYMOUNT UNIVERSITY,PRIVATE,CA,90045,3792.12797419008,80311,4 Year,14490.0,48522,48522,58500.0,113300.0,9.0,9515,18,1054,585,2190,8,677,4471,616,118,4249,5558,Los Angeles,4940672,4318722,621950
825,583,NEW MEXICO HIGHLANDS UNIVERSITY,PUBLIC,NM,87701,2139.6552262090486,32176,4 Year,7872.0,6150,10302,40400.0,73800.0,4.0,3546,233,29,163,1891,18,199,2377,43,127,843,2268,San Miguel,11113,10089,1024
826,848,DESALES UNIVERSITY,PRIVATE,PA,18034,2040.479064709081,91935,4 Year,12800.0,37600,37600,,,,3190,18,93,135,267,4,0,517,0,266,2407,1932,Lehigh,176587,160843,15744
827,146,NAUGATUCK VALLEY COMMUNITY COLLEGE,PUBLIC,CT,6708,1334.8787375415282,53380,2 Year,,4404,13172,,,,7102,14,203,695,1790,8,15,2844,134,318,3925,4078,New Haven,462399,413886,48513
828,12,SCHOOL OF ADVERTISING ART,PROPRIETARY,OH,45440,2743.525,60683,2 Year,,32988,32988,,,,139,0,2,5,2,0,0,9,0,0,130,96,Montgomery,265741,235489,30252
829,501,GEORGIA HIGHLANDS COLLEGE,PUBLIC,GA,30161,1468.9613175028724,39569,2 Year,,3844,11590,,,,5365,13,71,940,468,6,43,1636,138,25,3661,3307,Floyd,45235,39799,5436
830,924,IOWA CENTRAL COMMUNITY COLLEGE,PUBLIC,IA,50501,1590.430463576159,40857,2 Year,6850.0,5490,7890,,,,5686,23,84,526,376,13,129,1081,59,262,4214,2833,Webster,20100,18678,1422
831,77,GALVESTON COLLEGE,PUBLIC,TX,77550,1563.2740740740742,31839,2 Year,,2050,4600,,,,2048,8,53,313,668,3,18,1057,12,58,915,1255,Galveston,147531,133996,13535
832,8,UNIVERSITY OF KANSAS,PUBLIC,KS,66045,5419.473684210527,8958,4 Year,10350.0,11148,27358,53000.0,98600.0,16.0,27180,142,1081,1133,1554,22,2436,5028,1096,579,19137,13950,Douglas,64384,60627,3757
833,251,WHITTIER COLLEGE,PRIVATE,CA,90601,4457.286715328467,69857,4 Year,14410.0,48086,48086,,,,2259,14,237,131,908,5,65,1384,89,29,781,1254,Los Angeles,4940672,4318722,621950
834,110,TUNXIS COMMUNITY COLLEGE,PUBLIC,CT,6032,1421.3510895883778,89546,2 Year,,4404,13172,,,,4193,7,167,309,723,8,20,1291,77,150,2732,2361,Hartford,479530,431989,47541
835,828,ASHLAND UNIVERSITY,PRIVATE,OH,44805,2966.5086670651526,44698,4 Year,9941.0,21342,21342,,,,5428,19,36,728,135,5,211,998,75,90,4129,2933,Ashland,26666,23489,3177
836,1260,HODGES UNIVERSITY,PRIVATE,FL,34119,2009.5882352941176,74788,4 Year,,17600,17600,,,,1892,10,37,255,645,3,0,971,21,40,881,1201,Collier,144056,127810,16246
837,65,LANDMARK COLLEGE,PRIVATE,VT,5346,4765.272946859904,56964,2 Year,11840.0,56800,56800,,,,518,1,12,20,19,1,9,65,12,75,369,142,Windham,25456,23833,1623
838,67,BENNINGTON COLLEGE,PRIVATE,VT,5201,2927.592741935484,40157,4 Year,15610.0,54360,54360,48800.0,90000.0,5.0,755,13,25,10,38,1,83,110,23,45,517,508,Bennington,20359,18896,1463
839,308,FORT SCOTT COMMUNITY COLLEGE,PUBLIC,KS,66701,1502.888888888889,38897,2 Year,5770.0,2880,3330,,,,1816,23,15,140,67,7,10,314,62,2,1490,939,Bourbon,7219,6577,642
840,8,MARIETTA COLLEGE,PRIVATE,OH,45750,5256.313725490196,41652,4 Year,11320.0,36040,36040,51200.0,94300.0,45.0,1500,2,20,69,38,0,158,161,32,84,1097,643,Washington,29845,26429,3416
841,364,FLORIDA SOUTHERN COLLEGE,PRIVATE,FL,33801,2475.4221824686942,35029,4 Year,11650.0,36348,36348,,,,2670,13,50,183,266,5,130,601,84,32,1907,1681,Polk,275957,243488,32469
842,55,DAWSON COMMUNITY COLLEGE,PUBLIC,MT,59330,1598.076923076923,51927,2 Year,6075.0,3720,7770,,,,305,8,19,11,12,0,5,50,0,26,224,165,Dawson,4518,4331,187
843,343,UNIVERSITY OF MONTEVALLO,PUBLIC,AL,35115,2436.498506348021,37682,4 Year,9330.0,12760,25780,38900.0,70700.0,7.0,3070,18,19,434,93,0,39,632,68,171,2228,2068,Shelby,102466,95317,7149
844,426,VANGUARD UNIVERSITY OF SOUTHERN CALIFORNIA,PRIVATE,CA,92626,2856.5148514851485,75674,4 Year,10520.0,33700,33700,,,,2255,6,103,92,778,16,13,1109,114,72,1061,1517,Orange,1537701,1383916,153785
845,96,DAKOTA COLLEGE AT BOTTINEAU,PUBLIC,ND,58318,1998.9713740458012,42212,2 Year,7210.0,4568,6444,,,,753,17,1,126,28,5,13,201,24,82,457,359,Bottineau,3403,3271,132
846,181,LANCASTER BIBLE COLLEGE,PRIVATE,PA,17601,2211.398190045249,64788,4 Year,8750.0,25270,25270,,,,2011,3,48,623,48,0,9,764,42,355,883,946,Lancaster,267223,247816,19407
847,270,LARAMIE COUNTY COMMUNITY COLLEGE,PUBLIC,WY,82007,1557.5755319148936,44920,2 Year,7200.0,3426,7938,,,,4388,40,69,124,457,14,48,728,24,156,3456,2561,Laramie,45971,42668,3303
848,320,BENTLEY UNIVERSITY,PRIVATE,MA,2452,2759.582932440912,69621,4 Year,16320.0,49880,49880,66600.0,116600.0,7.0,5565,4,433,149,325,0,1181,1013,102,233,3138,2385,Middlesex,825858,770355,55503
849,540,METHODIST UNIVERSITY,PRIVATE,NC,28311,2437.698216735254,46833,4 Year,12890.0,33846,33846,45800.0,80500.0,9.0,2461,20,37,454,186,5,154,785,83,280,1242,1139,Cumberland,131605,118405,13200
850,116,WESTERN TEXAS COLLEGE,PUBLIC,TX,79549,1299.2619047619048,44936,2 Year,5293.0,3840,6210,,,,2067,11,18,158,668,1,44,887,31,0,1136,1041,Scurry,7111,6625,486
851,8,BRADLEY UNIVERSITY,PRIVATE,IL,61625,7027.88524590164,3688,4 Year,10620.0,33760,33760,55600.0,104900.0,38.0,5300,10,144,245,282,5,387,755,69,651,3507,2673,Peoria,95831,85660,10171
852,222,CATAWBA COLLEGE,PRIVATE,NC,28144,2010.691699604743,35515,4 Year,10488.0,30520,30520,42500.0,78100.0,11.0,1300,12,15,265,48,0,34,368,28,3,895,691,Rowan,64538,55548,8990
853,128,MID-PLAINS COMMUNITY COLLEGE,PUBLIC,NE,69101,1618.7571234735417,46519,2 Year,6450.0,3210,4130,,,,2143,15,15,53,138,4,22,252,27,71,1798,1339,Lincoln,19374,18482,892
854,1031,POINT PARK UNIVERSITY,PRIVATE,PA,15222,2626.8915103461613,55859,4 Year,12200.0,31450,31450,,,,3737,9,53,633,148,2,154,984,139,8,2591,2098,Allegheny,634199,587635,46564
855,459,MERIDIAN COMMUNITY COLLEGE,PUBLIC,MS,39307,1158.4330660086366,27850,2 Year,,3015,3995,,,,3390,90,31,1384,31,0,17,1536,0,296,1541,2309,Lauderdale,33113,29694,3419
856,969,NORTHWEST MISSISSIPPI COMMUNITY COLLEGE,PUBLIC,MS,38668,1176.2558664259927,43639,2 Year,3550.0,3000,5400,,,,7559,10,73,2583,93,2,0,2786,25,27,4746,4590,Tate,12654,11329,1325
857,0,LAWRENCE UNIVERSITY,PRIVATE,WI,54911,5119.0,46158,4 Year,10341.0,47475,47475,51500.0,98800.0,25.0,1511,8,60,51,100,0,158,278,59,7,1068,823,Outagamie,100664,92663,8001
858,80,BELLIN COLLEGE,PRIVATE,WI,54311,2111.788235294118,63197,4 Year,,22178,22178,55800.0,97600.0,0.0,351,3,3,1,5,1,0,14,1,3,334,325,Brown,137237,126621,10616
859,497,NIAGARA UNIVERSITY,PRIVATE,NY,14109,2269.697692608526,-,4 Year,13200.0,33180,33180,,,,4015,23,69,218,149,0,467,528,69,250,2770,2497,Niagara,107989,97385,10604
860,104,SALISH KOOTENAI COLLEGE,PUBLIC,MT,59855,1366.995283018868,19877,4 Year,,6399,11583,,,,859,655,0,5,14,2,0,676,0,0,183,537,Lake,12658,11532,1126
861,221,COKER COLLEGE,PRIVATE,SC,29550,1592.954491017964,41886,4 Year,9090.0,29328,29328,,,,1219,8,3,418,32,0,15,461,0,100,643,741,Darlington,30872,26741,4131
862,79,CARLETON COLLEGE,PRIVATE,MN,55057,1648.1637735849056,69189,4 Year,14085.0,54759,54759,58800.0,109900.0,45.0,2057,3,184,79,130,2,197,491,93,36,1333,1086,Rice,35007,32281,2726
863,1055,WAKE TECHNICAL COMMUNITY COLLEGE,PUBLIC,NC,27603,2227.848320325755,51984,2 Year,,2610,8370,,,,21384,105,595,5222,1798,28,1581,8376,628,683,10744,11813,Wake,482446,442867,39579
864,3418,CENTURY COLLEGE,PUBLIC,MN,55110,2413.537628024343,67793,2 Year,,5417,5417,,,,9478,35,1613,940,640,12,144,3682,442,61,5591,5240,Washington,132144,123252,8892
865,1802,SAM HOUSTON STATE UNIVERSITY,PUBLIC,TX,77340,2546.833890826276,30542,4 Year,9386.0,10183,22633,,,,19573,88,275,3500,3611,31,379,8061,556,419,10714,11863,Walker,23273,21456,1817
866,0,KETTERING UNIVERSITY,PRIVATE,MI,48504,11500.0,30183,4 Year,8240.0,43490,43490,69900.0,125000.0,74.0,2079,4,61,91,71,2,135,277,48,175,1492,395,Genesee,184543,159283,25260
867,327,SOUTHERN ADVENTIST UNIVERSITY,PRIVATE,TN,37315,2571.04991394148,9248,4 Year,6940.0,21950,21950,47500.0,84000.0,9.0,3175,13,228,380,604,19,160,1349,105,0,1666,1830,Hamilton,169124,154795,14329
868,875,ST. CLAIR COUNTY COMMUNITY COLLEGE,PUBLIC,MI,48060,2018.051694428489,35709,2 Year,,4440,11190,,,,4127,41,17,123,127,6,8,374,60,168,3577,2432,St. Clair,76956,64761,12195
869,224,SUSSEX COUNTY COMMUNITY COLLEGE,PUBLIC,NJ,7860,1512.325,75362,2 Year,4155.0,6750,10950,,,,3064,5,39,64,278,3,13,443,54,23,2585,1613,Sussex,82425,74546,7879
870,553,NORTHWEST VISTA COLLEGE,PUBLIC,TX,78251,1710.3680911680913,60841,2 Year,,2720,13730,,,,15797,39,509,847,9050,47,32,11142,650,210,4413,8608,Bexar,813648,754040,59608
871,7,FRANKLIN W. OLIN COLLEGE OF ENGINEERING,PRIVATE,MA,2492,2408.846153846154,129769,4 Year,16300.0,53736,53736,,,,350,1,51,3,12,0,38,88,21,37,187,168,Norfolk,358241,332356,25885
